ID,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Education_Int,Marital_Status_Int,Children,MntTotalSpent,Age,NumTotalPurchases,Seniority
2005,35765.0,86,22,3,30,0,5,15,2,0,4,6,0,2,2,1,75,33,6,2
10770,65492.0,73,247,161,295,210,85,47,4,7,13,2,0,2,2,0,1045,64,24,1
6885,32952.0,36,38,0,12,3,1,1,2,0,3,7,0,2,3,1,55,46,5,2
2072,53374.0,34,896,10,101,13,10,34,4,2,9,9,0,4,1,1,1064,54,15,3
9463,71706.0,16,931,56,253,91,98,14,9,5,7,5,0,2,1,1,1443,64,21,3
6318,68487.0,48,758,12,385,33,89,89,9,7,13,4,0,2,2,0,1366,35,29,2
4093,53253.0,61,216,9,57,20,9,125,4,3,5,5,0,3,1,2,436,48,12,2
5751,31163.0,54,2,3,10,11,2,10,1,0,3,6,0,1,3,1,38,50,4,1
3340,42014.0,56,244,15,108,4,15,50,7,1,6,8,0,2,2,1,436,46,14,3
3594,54108.0,74,539,6,91,8,6,97,8,2,9,8,0,3,2,2,747,50,19,3
3584,49667.0,35,1181,26,120,17,13,39,5,10,5,8,0,4,0,0,1396,68,20,3
3643,63206.0,65,750,8,125,11,8,26,4,3,6,2,0,3,2,0,928,49,13,1
851,57136.0,48,306,5,109,21,109,92,5,2,10,6,0,3,2,2,642,51,17,2
7706,46772.0,88,350,104,189,197,151,57,11,8,5,8,0,1,1,1,1048,48,24,3
3967,78931.0,19,331,197,170,58,152,35,2,8,13,1,0,4,2,0,943,52,23,2
10128,53977.0,21,620,16,165,0,24,82,5,5,12,5,0,2,1,1,907,65,22,2
486,84219.0,27,434,137,400,45,137,45,3,4,10,1,0,2,2,0,1198,35,17,1
9,46098.0,86,57,0,27,0,0,36,3,2,2,8,0,3,0,2,120,48,7,3
9451,73538.0,92,811,76,428,99,137,107,10,4,9,7,0,2,2,1,1658,58,23,3
9264,79529.0,1,423,42,706,73,197,197,4,8,9,2,0,2,2,0,1638,37,21,1
3865,20981.0,14,2,12,10,6,13,30,3,1,2,8,0,1,1,0,73,46,6,2
2853,51766.0,74,60,51,87,6,20,51,4,2,4,5,0,2,0,1,275,43,10,1
1490,55759.0,84,675,0,85,10,7,77,10,3,8,8,0,2,2,1,854,61,21,3
6310,33039.0,4,30,8,12,8,8,12,2,0,4,5,0,2,2,1,78,45,6,2
10380,37787.0,50,40,1,40,4,3,18,3,0,3,8,0,3,2,1,106,51,6,2
3887,27242.0,2,3,17,26,20,1,39,2,0,3,9,0,2,0,1,106,53,5,3
4278,87188.0,73,910,111,724,49,74,55,10,2,6,3,0,4,0,0,1923,40,18,2
8643,69930.0,21,252,98,827,219,70,196,4,5,12,3,0,2,1,0,1662,52,21,2
1998,37697.0,82,34,6,21,11,4,8,2,1,3,6,0,2,0,1,84,47,6,1
10795,37401.0,14,19,3,19,3,1,3,2,0,3,7,0,4,2,1,48,50,5,1
11110,3502.0,56,2,1,1,0,0,1,0,0,0,14,0,2,0,1,5,50,0,2
2408,58597.0,20,490,0,184,10,28,21,7,4,9,7,0,2,2,2,733,47,20,3
202,82032.0,54,332,194,377,149,125,57,4,6,7,1,0,4,4,0,1234,75,17,1
7998,28087.0,77,53,8,17,13,0,21,2,2,2,7,0,2,1,2,112,65,6,3
830,74004.0,5,784,48,560,42,176,48,4,6,4,3,0,4,0,0,1658,36,14,1
3536,19740.0,65,7,11,3,10,4,20,1,1,3,5,0,2,1,1,55,63,5,2
6050,57036.0,33,1171,43,219,19,14,47,6,3,13,9,0,1,2,1,1513,48,22,3
125,53083.0,65,215,7,33,3,0,13,5,1,5,7,0,1,1,2,271,65,11,2
3463,69283.0,41,674,62,134,0,26,8,7,3,13,5,0,4,2,1,904,48,23,1
2804,46098.0,86,57,0,27,0,0,36,3,2,2,8,0,3,0,2,120,48,7,3
3745,23331.0,92,5,36,7,0,10,45,3,0,3,8,0,1,2,1,103,35,6,3
9771,23331.0,97,104,20,101,24,15,5,5,1,5,9,0,1,0,1,269,35,11,3
451,9255.0,91,9,0,7,2,0,4,1,1,2,8,0,2,0,1,22,34,4,2
10530,67786.0,0,431,82,441,80,20,102,3,6,6,1,0,4,4,0,1156,64,15,2
1079,71969.0,59,1000,0,76,0,0,10,3,4,9,8,0,4,2,1,1086,52,16,3
8920,59235.0,4,448,40,469,80,0,91,11,2,12,7,0,3,0,1,1128,56,25,2
6678,31928.0,5,33,4,24,4,2,5,3,0,4,7,0,2,1,1,72,34,7,1
3852,74881.0,48,505,72,270,36,27,54,9,2,12,5,0,3,1,2,964,62,23,2
528,65819.0,99,267,38,701,149,165,63,5,4,10,3,0,2,2,0,1383,45,19,3
73,51411.0,81,14,0,3,0,0,1,0,0,3,5,0,4,0,3,18,70,3,2
5589,51983.0,95,631,0,115,10,7,30,9,2,10,7,0,2,3,1,793,59,21,3
10212,42386.0,43,65,4,16,0,4,11,3,0,3,8,0,3,1,1,100,37,6,2
6365,30390.0,5,10,12,12,25,1,20,2,0,3,6,0,1,2,0,80,36,5,2
5636,30983.0,50,51,4,50,12,1,49,4,0,3,8,0,2,0,0,167,60,7,3
591,66033.0,76,293,35,179,46,59,65,8,3,7,7,0,2,4,1,677,66,18,2
2217,37284.0,46,11,1,2,2,1,6,0,0,3,6,0,1,2,2,23,48,3,2
2544,57530.0,68,50,1,27,6,7,1,1,1,4,1,0,3,3,1,92,72,6,2
7725,76800.0,33,173,26,255,35,71,81,4,4,7,1,0,1,2,0,641,58,15,1
8091,63943.0,50,423,184,368,13,97,21,6,4,6,5,0,2,2,1,1106,67,16,3
7321,76081.0,85,292,30,415,63,33,200,4,5,4,2,0,2,1,0,1033,61,13,1
5462,67445.0,63,757,80,217,29,80,11,9,6,12,6,0,2,2,1,1174,49,27,3
7791,37054.0,89,12,1,6,0,1,5,1,0,3,7,0,3,2,2,25,56,4,2
955,47175.0,81,167,2,44,6,2,19,4,2,4,8,0,3,1,2,240,61,10,3
4037,31859.0,77,3,1,3,8,0,5,1,0,2,7,0,2,3,1,20,47,3,2
6642,27215.0,50,30,5,22,8,9,28,2,1,4,6,0,2,3,3,102,62,7,2
2793,70179.0,10,532,88,168,69,44,133,7,3,13,5,0,4,3,1,1034,47,23,2
5424,39922.0,30,29,12,59,19,1,36,3,0,4,8,0,2,2,1,156,40,7,2
879,49681.0,66,411,0,26,0,0,21,7,1,7,7,0,3,2,2,458,47,15,2
9530,24645.0,16,5,3,4,4,1,0,1,0,2,8,0,2,2,1,17,35,3,3
4828,79865.0,12,71,99,278,185,121,38,5,10,5,1,0,2,3,1,792,69,20,1
10699,44322.0,30,46,0,40,3,0,3,3,0,3,8,0,2,2,1,92,38,6,1
1497,47958.0,8,268,11,88,15,3,22,6,3,5,5,0,2,0,1,407,71,14,2
7476,63972.0,93,928,63,254,0,12,12,5,4,10,4,0,3,0,1,1269,59,19,3
4390,75315.0,14,459,15,171,142,23,31,5,4,12,2,0,2,1,1,841,69,21,1
10478,55517.0,53,483,0,108,0,6,36,11,1,6,9,0,4,2,2,633,73,18,3
1081,75283.0,26,733,9,180,12,19,66,6,3,5,4,0,4,2,3,1019,66,14,2
4261,82800.0,23,1006,22,115,59,68,45,7,6,12,3,0,4,0,0,1315,77,25,3
9916,38998.0,92,34,1,14,0,0,5,2,0,3,8,1,2,2,2,54,69,5,3
5350,90638.0,29,1156,120,915,94,144,96,3,4,10,1,0,3,0,0,2525,32,17,1
8135,27161.0,41,7,4,23,7,0,11,1,0,3,7,0,3,2,1,52,37,4,2
8685,42014.0,56,244,15,108,4,15,50,7,1,6,8,0,2,2,1,436,46,14,3
4967,38201.0,19,233,0,23,0,0,12,5,1,5,8,0,4,1,1,268,63,11,2
2130,45203.0,4,35,3,67,10,8,24,3,1,3,6,0,2,1,2,147,41,7,1
9298,81574.0,89,1252,0,465,46,35,0,4,5,8,1,0,4,1,0,1798,76,17,1
8175,34935.0,71,34,4,66,3,10,20,2,1,4,7,0,2,2,0,137,31,7,2
6257,60482.0,81,255,43,134,37,14,24,7,2,7,7,0,3,0,1,507,47,16,2
3790,34633.0,31,8,1,5,0,0,1,1,0,2,6,0,2,1,3,15,67,3,1
9952,78093.0,53,368,32,639,13,43,10,4,7,5,1,0,3,1,0,1105,76,16,2
3503,82460.0,78,255,47,573,52,32,15,5,3,6,1,0,2,3,0,974,73,14,2
5223,45903.0,80,33,8,10,2,10,3,2,1,3,4,0,3,1,1,66,57,6,1
4608,81361.0,18,163,23,424,27,65,76,3,10,13,1,0,2,3,0,778,36,26,1
1626,35860.0,37,15,0,8,4,2,20,1,1,2,5,0,4,3,2,49,50,4,1
4764,40442.0,52,45,12,52,25,22,13,3,1,4,7,0,3,1,2,169,71,8,3
2471,61482.0,39,48,58,68,16,66,43,3,2,6,2,0,2,2,0,299,58,11,1
5892,34968.0,11,158,6,45,8,2,2,3,2,5,7,0,2,2,1,221,43,10,2
2612,75794.0,33,754,160,625,63,32,48,7,5,12,3,0,2,2,0,1682,36,24,2
4971,31497.0,22,108,1,28,13,1,4,3,1,4,8,0,4,1,1,155,61,8,3
5185,74268.0,83,199,66,315,97,174,41,4,3,5,2,0,2,2,0,892,68,12,2
10069,13724.0,43,2,7,5,2,15,27,2,0,2,9,0,0,1,1,58,35,4,3
2262,45143.0,74,202,5,74,11,5,14,6,1,5,7,0,3,1,1,311,58,12,2
1131,52569.0,54,85,0,3,0,0,7,2,0,4,3,0,4,0,1,95,56,6,1
1041,48432.0,3,322,3,50,4,3,42,7,1,6,8,0,4,0,1,424,50,14,3
24,17144.0,96,18,2,19,0,2,6,3,0,4,7,0,3,1,2,47,63,7,1
3409,36108.0,68,141,8,129,3,11,47,7,1,4,9,0,2,0,1,339,39,12,2
7022,76445.0,2,739,107,309,140,80,35,2,5,13,6,0,2,2,1,1410,52,20,3
7943,36663.0,40,18,0,6,3,3,5,1,1,3,2,0,4,2,1,35,48,5,1
5272,53843.0,64,378,0,88,19,4,73,8,5,3,7,0,3,2,1,562,58,16,2
5453,90226.0,26,1083,108,649,253,151,108,4,7,12,2,0,3,2,0,2352,67,23,3
2565,70638.0,69,1016,12,215,16,12,63,4,5,10,3,0,3,3,0,1334,68,19,2
800,44512.0,57,23,1,6,0,0,2,1,0,3,4,0,2,1,2,32,63,4,2
11092,27116.0,78,12,1,21,2,2,3,2,0,3,7,0,2,2,2,41,62,5,1
5062,54072.0,71,35,0,4,0,0,0,2,0,2,8,0,4,2,2,39,60,4,2
8969,71855.0,59,548,31,422,0,112,28,5,5,11,3,0,2,2,1,1141,46,21,2
4656,51250.0,28,342,32,230,34,32,40,10,5,4,9,0,1,0,1,710,33,19,2
4480,60432.0,61,365,3,15,4,3,11,7,2,5,6,0,3,2,1,401,50,14,1
9971,65526.0,22,397,19,69,12,0,9,4,4,8,2,0,4,2,1,506,59,16,1
6729,68655.0,95,456,19,832,75,118,38,4,5,11,3,0,2,0,0,1538,35,20,3
1773,12393.0,38,5,6,15,11,7,13,2,0,3,9,0,1,2,0,57,45,5,3
9242,64509.0,19,836,185,575,24,25,77,6,3,9,4,0,2,0,0,1722,33,18,2
1764,33955.0,92,100,2,128,23,7,10,5,1,5,8,0,2,0,1,270,48,11,2
6215,31353.0,24,10,0,10,3,1,7,1,1,2,8,0,2,2,2,31,46,4,2
10099,55434.0,21,238,115,215,169,69,76,5,3,13,4,0,2,2,1,882,39,21,2
5423,28359.0,35,6,0,5,2,1,2,1,0,2,7,0,2,1,1,16,40,3,2
940,57100.0,9,158,11,99,15,11,17,3,2,7,3,0,2,0,1,311,36,12,1
3011,69139.0,23,86,12,75,33,15,6,4,1,5,4,0,2,2,1,227,58,10,1
3298,52973.0,92,856,0,76,12,9,199,9,6,9,8,0,3,2,1,1152,67,24,3
8286,51717.0,55,98,1,17,0,1,5,3,0,4,7,0,4,1,1,122,58,7,2
9668,18793.0,14,4,16,20,0,17,20,2,0,4,8,0,2,2,1,77,52,6,2
5120,66664.0,78,398,96,447,220,96,32,5,7,6,3,0,1,1,0,1289,41,18,3
6097,50664.0,64,313,8,104,6,4,126,8,1,6,9,0,2,0,2,561,64,15,2
7019,54414.0,49,109,18,16,24,26,18,3,1,5,4,0,2,1,2,211,60,9,2
7408,54549.0,8,216,2,6,0,0,9,5,1,4,7,0,4,2,1,233,71,10,1
8041,47111.0,35,595,71,153,120,112,41,3,2,10,9,0,4,4,1,1092,52,15,3
252,41003.0,11,123,133,142,71,44,88,6,2,8,6,0,4,3,0,601,60,16,2
9986,19444.0,8,16,0,23,3,2,10,4,1,2,7,0,2,1,1,54,41,7,1
3276,36301.0,53,11,12,35,3,5,12,3,0,3,7,0,1,1,1,78,47,6,2
3859,73059.0,36,410,112,420,0,82,71,9,3,13,4,0,4,1,1,1095,76,25,2
3570,42731.0,64,159,2,51,6,2,24,4,1,5,5,0,4,1,1,244,54,10,2
3783,52854.0,43,105,0,10,0,1,0,2,1,4,5,0,4,2,2,116,64,7,1
10207,22775.0,40,5,1,8,0,0,1,1,0,2,8,0,2,1,1,15,45,3,2
10906,46681.0,52,269,15,69,15,19,38,4,6,4,5,0,4,1,2,425,75,14,2
3427,59821.0,11,629,0,70,0,0,35,11,2,7,8,0,4,2,1,734,68,20,2
5209,50002.0,21,443,5,71,21,16,82,8,2,7,7,0,2,3,1,638,69,17,2
10711,69755.0,23,217,77,373,111,23,93,3,6,12,1,0,2,2,0,894,78,21,2
10785,44078.0,17,24,1,10,2,0,4,2,0,3,5,0,2,2,2,41,54,5,1
2814,30560.0,6,9,1,5,4,5,7,1,0,3,7,0,3,1,1,31,47,4,2
6866,35924.0,56,8,0,14,2,3,7,1,0,3,5,0,3,1,2,34,54,4,1
1665,64140.0,71,1459,0,61,0,15,215,2,5,6,5,0,4,3,2,1750,59,13,2
6575,56386.0,51,230,48,214,13,32,75,9,1,7,9,0,2,1,2,612,42,17,3
3829,24594.0,94,1,3,6,10,0,9,1,0,3,5,0,0,1,1,29,44,4,2
3091,75774.0,27,340,21,134,258,14,56,7,5,8,4,0,1,1,1,823,42,20,1
10141,39228.0,1,7,1,6,0,3,3,0,0,3,4,0,3,3,0,20,63,3,2
5177,58494.0,56,298,7,68,4,0,19,6,2,6,6,0,3,2,1,396,49,14,2
7005,58684.0,71,479,35,179,28,7,85,5,3,12,2,0,2,0,0,813,42,20,1
6409,57136.0,18,267,140,599,34,12,127,7,5,7,6,0,2,3,0,1179,56,19,2
7485,56551.0,48,67,4,32,17,2,16,2,1,4,4,0,4,4,2,138,73,7,1
8079,22448.0,86,3,1,8,23,2,18,2,1,3,3,0,2,2,1,55,41,6,1
8395,82014.0,48,980,37,265,35,163,31,3,6,12,6,0,2,0,0,1511,62,21,3
10352,34213.0,2,50,4,28,6,3,26,3,1,2,9,0,2,4,2,117,60,6,3
4931,157146.0,13,1,0,1725,2,1,1,0,28,0,1,0,2,1,0,1730,46,28,2
13,25358.0,57,19,0,5,0,0,8,1,0,3,6,0,4,4,1,32,76,4,2
1834,35544.0,77,30,5,23,4,1,4,2,0,3,7,0,3,0,1,67,45,5,1
2285,36634.0,0,213,9,76,4,3,30,5,2,5,7,0,3,1,1,335,69,12,2
2295,62670.0,57,539,30,92,80,46,38,5,3,13,3,0,4,2,1,825,69,21,1
1378,50334.0,24,284,16,160,84,16,134,7,4,6,6,0,1,1,1,694,51,17,2
2781,72066.0,55,1003,34,536,134,51,34,4,6,6,2,0,2,0,0,1792,42,16,1
1165,50729.0,62,239,13,143,45,4,52,6,2,7,6,0,4,0,2,496,65,15,2
1404,34916.0,89,51,23,82,33,0,42,5,1,3,9,0,2,1,2,231,55,9,2
6457,64892.0,77,527,24,230,32,24,65,6,4,12,4,0,2,3,1,902,47,22,1
2639,43602.0,45,19,5,12,10,3,19,3,1,2,6,0,2,0,2,68,57,6,1
8299,33996.0,46,40,2,15,8,0,6,1,1,3,4,0,4,0,0,71,34,5,2
6437,41473.0,80,21,8,20,15,3,9,2,0,3,7,0,1,0,1,76,38,5,2
6912,63246.0,60,593,30,91,29,22,7,6,3,12,4,0,4,2,2,772,56,21,2
7327,36732.0,71,21,5,3,10,1,7,1,1,4,2,0,4,2,2,47,64,6,2
5299,69084.0,43,1181,107,199,39,30,30,7,3,13,8,0,4,2,1,1586,53,23,2
4127,77766.0,97,1004,59,265,115,59,27,11,10,11,6,0,4,2,1,1529,56,32,2
8143,37929.0,49,202,2,46,3,2,10,4,2,5,7,0,4,0,0,265,38,11,2
1964,86610.0,66,446,107,768,33,196,53,5,6,6,2,0,2,1,0,1603,72,17,2
3690,80141.0,20,1184,102,673,52,40,40,7,4,10,6,0,3,2,0,2091,37,21,2
3433,72635.0,54,390,22,323,104,35,107,6,8,6,3,0,1,2,0,981,68,20,2
3389,69016.0,61,726,53,363,123,107,161,8,9,13,5,0,2,2,1,1533,53,30,3
4712,20193.0,18,8,8,22,24,11,9,1,1,4,4,0,1,1,0,82,32,6,3
1170,27573.0,45,50,15,110,39,15,15,5,1,4,8,0,2,2,1,244,48,10,2
6347,15862.0,26,1,1,4,11,9,10,1,0,3,8,0,0,0,1,36,44,4,2
4065,49544.0,0,308,0,73,0,0,23,5,1,8,7,0,4,2,1,404,47,14,2
8230,33228.0,28,22,2,31,7,4,5,2,0,3,7,0,2,2,1,71,43,5,1
1215,70440.0,49,690,117,499,76,102,88,5,10,7,3,0,2,1,0,1572,45,22,2
5939,38232.0,84,43,5,28,7,6,33,3,1,3,5,0,2,1,2,122,52,7,1
2156,22554.0,38,27,0,10,0,0,4,2,0,4,5,0,4,2,2,41,68,6,3
7788,23536.0,53,6,0,3,0,0,1,0,0,3,3,0,4,2,1,10,40,3,1
10323,49413.0,88,205,7,41,3,2,46,4,2,5,5,0,2,2,1,304,71,11,2
7947,42231.0,99,24,0,8,0,1,4,1,0,3,5,0,2,2,2,37,54,4,1
1891,78789.0,12,667,50,850,21,83,83,4,6,5,2,0,3,3,0,1754,43,15,3
2570,56534.0,35,691,7,61,10,0,46,10,4,7,8,0,2,1,1,815,55,21,2
9256,58350.0,5,493,26,206,116,80,80,8,3,12,6,0,2,0,1,1001,52,23,2
295,81217.0,77,493,70,324,146,40,84,3,7,11,1,0,2,0,0,1157,34,21,2
7397,49090.0,45,494,5,82,7,0,100,7,2,9,7,0,2,0,1,688,72,18,2
6349,61787.0,71,621,73,414,78,48,85,8,4,6,5,0,3,3,0,1319,36,18,2
10790,18169.0,40,9,0,5,0,0,7,1,0,2,8,0,4,2,1,21,38,3,2
10398,24336.0,82,1,6,2,8,2,12,1,0,2,7,0,1,0,1,31,42,3,3
2431,18222.0,70,12,4,19,12,6,14,2,0,3,8,0,2,2,0,67,33,5,3
550,62335.0,87,243,131,217,85,6,26,3,3,13,2,0,2,3,1,708,71,19,2
1890,42033.0,95,11,1,4,2,0,7,1,0,2,7,0,1,1,2,25,52,3,3
10742,86580.0,72,532,21,127,26,20,20,4,2,5,1,0,4,2,0,746,40,11,2
10356,41437.0,5,29,0,2,0,0,1,1,0,3,7,0,4,3,2,32,66,4,3
4676,73705.0,86,612,91,520,258,107,107,9,6,8,5,0,3,4,2,1695,72,23,1
8852,61064.0,80,387,126,342,0,45,180,8,4,11,6,0,2,2,1,1080,47,23,3
3565,38452.0,62,56,0,14,0,0,2,3,0,3,7,0,3,2,2,72,68,6,1
5294,18358.0,49,6,8,19,16,4,4,3,0,4,7,0,2,0,1,57,34,7,2
1958,55012.0,85,582,0,65,0,0,13,8,2,9,5,0,4,1,1,660,50,19,1
7349,9722.0,7,6,17,16,6,16,42,3,1,3,8,0,0,1,1,103,50,7,3
8799,38175.0,6,70,6,69,2,3,3,3,1,4,7,0,4,2,1,153,39,8,2
1351,58656.0,25,962,12,194,16,24,12,7,8,13,6,0,3,1,1,1220,67,28,3
1045,52117.0,55,112,10,107,30,0,20,5,2,4,7,0,2,1,1,279,58,11,3
7732,64813.0,81,293,0,124,179,97,52,7,2,10,5,0,2,2,1,745,45,19,1
8070,54222.0,98,199,12,31,3,12,7,3,3,5,3,0,4,2,1,264,50,11,1
477,83512.0,31,1060,61,835,80,20,101,4,7,10,1,0,2,2,0,2157,37,21,1
7832,77520.0,30,940,44,396,0,88,58,8,7,7,4,0,3,2,1,1526,64,22,2
2202,41154.0,98,44,2,11,2,3,7,1,0,4,5,0,2,1,1,69,45,5,2
7396,80398.0,92,342,51,936,207,35,26,5,8,12,3,0,2,2,0,1597,57,25,3
4055,18746.0,41,2,10,11,12,9,20,3,0,3,6,0,0,0,1,64,31,6,1
10340,35196.0,68,75,12,141,43,39,187,6,1,5,8,0,2,1,1,497,39,12,3
10091,60230.0,78,520,20,367,39,81,40,6,3,6,5,0,2,0,1,1067,67,15,2
7629,22108.0,46,5,3,9,6,2,6,2,0,3,7,0,2,2,2,31,46,5,1
10640,44392.0,71,87,5,71,7,12,29,4,1,4,7,0,2,1,2,211,49,9,2
3498,55424.0,6,462,61,184,10,53,107,7,5,9,6,0,4,2,1,877,47,21,3
6742,17688.0,82,2,2,1,3,1,2,1,0,2,8,1,2,2,1,11,44,3,2
1172,92491.0,71,979,44,935,29,25,22,7,5,12,3,0,4,2,0,2034,40,24,2
569,90273.0,32,704,129,853,120,74,111,5,6,7,2,0,2,0,0,1991,32,18,2
4686,82571.0,28,861,31,558,62,95,79,6,5,13,2,0,4,4,0,1686,61,24,1
1381,38513.0,20,172,3,115,16,0,18,6,1,5,8,0,4,0,1,324,41,12,1
2634,16653.0,10,5,7,31,15,4,7,2,1,3,6,0,3,0,1,69,44,6,1
10905,42586.0,7,194,2,56,0,0,0,4,1,6,8,0,2,1,2,252,68,11,3
1744,23529.0,67,9,7,13,3,2,20,1,1,2,6,0,0,0,1,54,58,4,2
1000,74881.0,48,505,72,270,36,27,54,9,2,12,5,0,3,1,2,964,62,23,2
3828,71107.0,61,533,10,217,198,174,195,7,6,13,4,0,2,2,1,1327,72,26,2
8605,46910.0,36,48,0,14,0,0,6,2,0,3,6,0,4,1,2,68,59,5,1
10304,18690.0,77,6,1,7,23,4,19,1,1,2,8,0,2,2,0,60,64,4,3
4351,37244.0,90,18,2,10,0,0,25,1,1,2,7,0,2,3,2,55,68,4,2
10129,82427.0,35,482,147,509,104,107,107,3,5,12,1,0,2,1,0,1456,57,20,1
2499,75342.0,38,204,97,97,21,118,26,5,2,10,4,0,1,0,1,563,65,17,2
10092,70044.0,46,1073,0,250,153,14,14,7,10,5,5,0,2,3,1,1504,69,22,2
7500,79146.0,33,245,16,223,21,43,16,8,1,8,6,0,2,0,2,564,56,17,1
5796,77437.0,70,560,21,442,29,44,29,4,5,13,1,0,2,2,0,1125,60,22,2
10556,54984.0,51,173,13,131,32,3,6,6,1,6,7,0,2,2,1,358,64,13,1
1064,42403.0,18,22,1,11,0,5,3,1,0,3,8,0,4,2,1,42,52,4,2
48,55761.0,97,136,1,12,0,3,32,4,1,3,6,0,2,1,1,184,59,8,1
7610,37292.0,32,275,0,86,10,23,66,6,3,5,8,0,2,1,1,460,40,14,2
263,45576.0,9,56,19,29,2,14,25,3,1,3,8,0,4,0,0,145,78,7,1
10814,70321.0,6,303,23,751,82,26,191,6,5,13,4,0,2,1,0,1376,76,24,2
9710,58086.0,80,708,7,62,0,0,15,11,3,7,8,0,4,3,1,792,54,21,2
9292,81795.0,74,324,132,693,27,118,88,4,11,7,2,0,2,2,0,1382,71,22,3
10250,28389.0,49,1,5,3,7,4,8,1,0,2,7,0,0,1,0,28,76,3,3
7881,66835.0,21,620,26,195,34,17,141,6,4,13,2,0,3,2,0,1033,77,23,2
5847,69901.0,95,312,21,206,102,92,149,7,3,10,5,0,2,3,1,882,54,20,2
737,80360.0,56,1493,86,454,112,43,43,4,4,5,2,0,4,2,0,2231,74,13,2
3571,63342.0,48,918,21,118,13,10,21,8,3,5,6,0,4,1,1,1101,62,16,3
7807,44989.0,26,98,0,106,49,10,106,5,1,5,6,0,2,2,1,369,49,11,3
3878,31859.0,3,3,4,7,15,8,11,1,0,3,7,0,1,0,1,48,43,4,1
5092,51569.0,39,380,0,47,6,0,34,7,1,7,8,0,4,4,1,467,74,15,2
2154,30372.0,33,15,0,12,7,3,7,2,0,3,7,0,2,4,2,44,52,5,3
5394,16014.0,42,3,9,4,7,8,7,1,1,4,3,0,0,0,2,38,44,6,2
3798,41120.0,80,24,2,23,0,8,24,2,1,3,6,0,2,2,2,81,55,6,2
3524,39763.0,9,80,1,60,4,6,16,5,1,2,9,0,3,0,1,167,52,8,2
5247,38725.0,52,31,0,6,2,1,5,1,0,4,4,0,4,2,2,45,68,5,1
5883,77981.0,78,138,120,204,16,126,60,7,4,7,5,0,2,2,1,664,51,18,2
2118,62905.0,68,166,75,96,119,107,59,7,2,8,4,0,1,2,1,622,59,17,2
8812,13533.0,45,12,3,8,8,0,17,2,0,3,7,0,1,3,1,48,44,5,2
6616,59481.0,47,178,3,85,71,66,58,3,3,8,2,0,2,1,1,461,48,14,2
2797,72117.0,34,707,20,171,65,60,50,9,7,9,5,0,2,2,1,1073,46,25,2
4328,21955.0,81,5,1,7,17,14,11,2,1,3,6,0,1,2,1,55,37,6,2
9167,67131.0,72,465,71,250,93,35,62,9,2,12,6,0,2,2,1,976,67,23,2
10560,36802.0,23,16,1,2,0,0,1,1,0,3,5,0,4,0,1,20,43,4,1
2631,71853.0,29,358,108,413,141,97,32,2,8,6,1,0,2,1,0,1149,41,16,2
8312,28249.0,80,1,9,7,2,14,10,2,0,3,6,0,0,2,0,43,62,5,1
5534,47808.0,30,123,1,26,2,0,72,3,2,3,7,0,3,2,1,224,48,8,2
5093,25509.0,15,40,3,30,10,7,11,3,0,3,9,0,4,3,1,101,49,6,3
7592,51012.0,86,102,9,63,2,9,24,4,1,4,6,0,4,2,0,209,77,9,2
8895,70596.0,68,347,44,534,17,0,26,3,5,12,2,0,2,0,0,968,38,20,3
8584,85431.0,54,376,53,462,168,53,53,2,7,7,0,0,4,1,0,1165,71,16,2
2694,42664.0,44,21,0,3,0,0,0,1,0,3,6,0,2,2,1,24,56,4,1
8910,42586.0,7,194,2,56,0,0,0,4,1,6,8,0,2,1,2,252,68,11,3
7433,29760.0,87,64,4,68,7,5,17,3,1,4,8,0,2,0,1,165,38,8,3
164,28973.0,59,206,0,46,3,2,12,5,1,5,8,0,4,2,0,269,46,11,3
10477,39435.0,16,71,0,18,0,0,13,3,1,2,7,0,4,1,1,102,50,6,2
2681,65370.0,1,71,22,112,138,89,29,2,3,13,1,0,1,2,0,461,39,18,2
5150,20194.0,64,0,4,7,11,10,15,2,0,3,6,0,0,0,1,47,44,5,3
5283,42473.0,72,93,1,21,0,4,25,2,1,4,5,0,4,0,2,144,47,7,1
9645,64590.0,98,920,138,168,36,46,30,9,4,10,6,0,2,2,0,1338,55,23,3
10678,71232.0,91,653,17,170,34,26,17,11,2,10,7,0,2,1,1,917,64,23,2
7261,34600.0,8,199,33,60,8,3,15,5,2,5,8,0,2,1,2,318,52,12,2
9648,46904.0,20,153,4,56,0,9,31,5,1,4,8,0,2,0,2,253,56,10,3
2870,49094.0,6,376,0,38,11,8,69,6,3,6,6,0,2,2,1,502,50,15,3
8008,36075.0,54,46,0,30,12,1,30,2,0,4,6,0,2,1,1,119,40,6,2
1513,60839.0,72,600,21,128,223,150,128,2,2,12,8,0,1,1,2,1250,44,16,3
6173,77298.0,46,425,115,292,23,35,79,6,6,11,3,0,2,1,1,969,44,23,2
1419,34026.0,11,18,6,15,12,8,17,2,1,3,5,0,2,1,2,76,73,6,2
9150,48918.0,21,52,0,9,0,0,1,1,0,4,4,0,4,0,2,62,60,5,1
7960,82122.0,89,734,22,350,151,25,100,3,9,13,1,0,1,1,0,1382,61,25,2
